"","Genotype","Treatment","Roottype","Type","Filename","Root area","Metaxylem number","Total Metaxylem area","Cortical cell size","Cortical file number","Stele area","Cortex area","Aerenchyma area","Aerenchyma percent","RXA","TSA","TCA","AA","aerenchyma","radius","r_stele","MXA","nX","X_size","CF","OneC","OC","ratio","nPX","PXA_1","k_protxyl_s","kx_unM","LMXA","LMXA_1","k_Mxyl_s","kx_M","m_CF","m_OC","m_aerenchyma","id","model_RXA","model_TSA","model_XVA","model_AA","Kx","Kr1","Kr2","Kr3","kr1_new","kr2_new","kr3_new"
"163","GBL","non-sheltered","CR3","Landrace","GBL-WW-CR3-4.tif",8.3794009169383,11,0.433294498188888,0.00400368895214318,8,2.16129070317621,6.21811021376209,0.928778179819681,14.9366631965462,8.3794009169383,2.16129070317621,6.21811021376209,0.928778179819681,0.149366631965462,1.63317058268847,0.829433660842206,0.433294498188888,11,0.223949606671247,8,0.100467115230782,0.0713978648048244,5.80387034112681,63.8425737523949,466.620166482419,0.37425783046829,0.477871662881661,0.433294498188888,39390.4089262625,2667.01136236366,587.220371382887,8.66666666666667,0.0754983075606398,0.133545056242431,163,7.778506764661,2.24018375276757,0.372986450818815,0.830368770037363,436.290720638528,6.60844998161893e-05,3.97478561829437e-05,3.82817676731354e-05,6.44003444526179e-05,3.87348869485972e-05,3.73061615244464e-05
"164","GBL","non-sheltered","CR5","Landrace","GBL-WW-CR5-5(yellowx10).tif",8.64772137249952,9,0.432409007876023,0.0145706645762788,5,2.63830534621421,6.00941602628531,NA,NA,8.64772137249952,2.63830534621421,6.00941602628531,NA,0.0340597762993061,1.65911277670611,0.916405300329244,0.432409007876023,9,0.247332490638154,5,0.148541495275373,0.136205529739398,7.81413102139427,70.3271791925484,474.032221916031,0.386242103874472,0.543266353017738,0.432409007876023,48045.4453195581,3967.78684592083,714.744898618767,5,0.0890170165055949,0.0340597762993061,164,9.41823895969625,2.83787492694088,0.374802262607888,0.225490514789064,539.318205355646,7.67106004158305e-05,4.44465037222901e-05,4.33323295979672e-05,7.35867471767971e-05,4.26365276060305e-05,4.15677255219243e-05
"165","GBL","non-sheltered","CR3","Landrace","GBL-WW-CR3-7.tif",8.69908354554933,11,0.338246864434362,0.00560723405922455,9,2.10596080635437,6.59312273919496,0.836444155664354,12.6866158685601,8.69908354554933,2.10596080635437,6.59312273919496,0.836444155664354,0.126866158685601,1.66403253973205,0.81874791271684,0.338246864434362,11,0.197868019300401,9,0.093920514112801,0.084494687056587,5.73144039746978,63.0458443721676,475.437868494871,0.388536145613769,0.489911787386551,0.338246864434362,30749.7149485783,1625.27208262575,358.049769965051,8.66666666666667,0.0754983075606398,0.133545056242431,165,9.30644017857194,2.27530579754843,0.28872375755722,0.900521637394333,261.347777569174,5.83456213244757e-05,3.58950230669192e-05,3.46578646017811e-05,5.58041613961076e-05,3.43314822101839e-05,3.31482127703542e-05
"166","W2","non-sheltered","CR3","Modern","W2-WW-CR3-2.tif",8.71787670047673,13,0.289639298271108,0.00289712157464933,10,2.49346893029416,6.22440777018257,0.696030318427432,11.1822737861375,8.71787670047673,2.49346893029416,6.22440777018257,0.696030318427432,0.111822737861375,1.66582902492815,0.890896072168214,0.289639298271108,13,0.168427160304735,10,0.0774932952759935,0.0607349138037499,5.26347778006631,68.425211140862,475.951149979471,0.389375523686319,0.532862048426402,0.289639298271108,22279.9460208545,853.241863891826,222.375746660301,9.33333333333333,0.0610204702236097,0.0378340786425547,166,8.33288900818265,2.60868125776374,0.246757046029849,0.646054726102761,161.401931372724,7.18490569839245e-05,4.25643684539867e-05,4.05168763389507e-05,6.86452955517213e-05,4.06664161667426e-05,3.87102220665484e-05
"167","PM","sheltered","SR","Modern","PM-DS-SR-4.tif",8.75249304879264,4,0.249949918882017,0.00741066794247742,10,1.19351232353748,7.55898072525516,NA,NA,8.75249304879264,1.19351232353748,7.55898072525516,NA,0.0670194084649602,1.66913302830709,0.616365777654929,0.249949918882017,4,0.282066535113584,10,0.105276725065216,0.0971367874559552,11.9890580954879,47.9562323819515,476.895150944883,0.390921629374287,0.374942570028089,0.249949918882017,62487.4797205042,6711.65933423508,537.307689308835,10,0.0646778613399488,0.0670194084649602,167,8.27121220197244,1.31596863303027,0.215081848232351,0.465638510486629,401.033748811728,4.93522787826988e-05,2.97719053359455e-05,2.90168763570936e-05,4.70583170299034e-05,2.83880662542849e-05,2.76681320601615e-05
"168","W2","non-sheltered","CR3","Modern","W2-WW-CR3-4.tif",8.77022211069523,13,0.435623208399392,0.00367204758649699,10,2.44673190124403,6.32349020945121,0.072181695239347,1.14148504778995,8.77022211069523,2.44673190124403,6.32349020945121,0.072181695239347,0.0114148504778995,1.67082267217738,0.882507197141891,0.435623208399392,13,0.206556510341604,10,0.078831547503549,0.0683768688759385,5.21536435529995,67.7997366188994,477.377906336395,0.391713480761955,0.531161416514658,0.435623208399392,33509.477569184,1930.09729082905,502.356457032067,9.33333333333333,0.0610204702236097,0.0378340786425547,168,8.50661322901668,2.63518336964875,0.372969261917311,0.0671227614768193,369.193613314862,7.60492051886361e-05,4.40679216906945e-05,4.19689856698244e-05,7.24410024207302e-05,4.19770911997535e-05,3.99777405294651e-05
"169","GBL","sheltered","CR4","Landrace","GBL-DS-CR4-3.tif",8.7705827997576,9,0.397019953756419,0.00769538378207911,9,1.81140147094193,6.95918132881567,0.848202778625396,12.1882551775633,8.7705827997576,1.81140147094193,6.95918132881567,0.848202778625396,0.121882551775633,1.67085702941824,0.759333257567898,0.397019953756419,9,0.236995430141502,9,0.101280419094483,0.0989851854736695,6.5128764093625,58.6158876842625,477.387722690926,0.391729590589769,0.459231553692241,0.397019953756419,44113.3281951577,3344.90307011714,602.541784174778,9,0.0759345284397249,0.0900998520651844,169,9.46472492215947,2.00011102189873,0.337702554484747,0.921114640298095,437.69635091578,5.31896864332783e-05,3.3023656780287e-05,3.20542272181952e-05,5.06650262010248e-05,3.14561816062913e-05,3.05327662328046e-05
"170","BS","sheltered","CR2","Landrace","BS-DS-CR2-4.tif",8.78002893436245,16,0.516339131175294,0.00202245195540627,NA,3.77272326465602,5.00730566970644,1.07011398979224,21.3710538237419,8.78002893436245,3.77272326465602,5.00730566970644,1.07011398979224,0.213710538237419,1.67175656445169,1.09585360015633,0.516339131175294,16,0.202704125560289,12.6666666666667,0.0454660234970015,0.050745106236466,5.23167777672851,83.7068444276562,477.644732700481,0.392151493047781,0.656515280412474,0.516339131175294,32271.1956984559,1790.0864331782,573.484173897437,12.6666666666667,0.0646040106242402,0.11500025198294,170,8.73926669165256,3.87622126245622,0.440322016823841,1.03874118037658,417.419431304384,9.91189414722167e-05,5.47791485546152e-05,5.0195982154884e-05,9.43634367873031e-05,5.21509677677968e-05,4.77876914209853e-05
"171","W2","sheltered","CR4","Modern","W2-DS-CR4-1.tif",8.91219771368573,13,0.341667875651325,0.00148844215767374,8,2.56006718213496,6.35213053155077,0.561241506300321,8.83548446482102,8.91219771368573,2.56006718213496,6.35213053155077,0.561241506300321,0.0883548446482102,1.68429232613901,0.902715178430184,0.341667875651325,13,0.182930220080883,8,0.0976971434636028,0.0435332449422408,5.33126490028881,69.3064437037545,481.226378896859,0.398054683633301,0.551755090444944,0.341667875651325,26282.1442808712,1187.31369547247,309.253315913287,10.4,0.0624063486953927,0.104519799574743,171,8.53042580449202,2.76666022923123,0.295204707854652,0.496770356227385,230.989217116927,7.56988498641738e-05,4.47070879580797e-05,4.29046142944329e-05,7.1530612324717e-05,4.22453628111187e-05,4.05421395112776e-05
"172","W2","non-sheltered","CR3","Modern","W2-WW-CR3-3.tif",8.99731549551834,13,0.421716822402432,0.00391585405431584,7,2.20455167685417,6.79276381866417,NA,NA,8.99731549551834,2.20455167685417,6.79276381866417,NA,0.0378340786425547,1.69231630357274,0.837693615438089,0.421716822402432,13,0.203232821199051,7,0.122088955447807,0.0706103408387641,4.95834122823569,64.4584359670639,483.518943877926,0.40185638696254,0.518060683739611,0.421716822402432,32439.7555694179,1808.83533614263,470.815248080824,9.33333333333333,0.0610204702236097,0.0378340786425547,172,9.82823139064437,2.44578297405566,0.357370150853288,0.268235191722371,339.329964105651,6.50619464511867e-05,3.89497999246366e-05,3.78873202743082e-05,6.11879136484457e-05,3.66305824588411e-05,3.56313668398264e-05
"173","PM","sheltered","CR5","Modern","PM-DS-CR5-3.tif",9.06942388917293,13,0.292660305379428,0.00286223709609479,8,2.07682888282539,6.99259500634754,NA,NA,9.06942388917293,2.07682888282539,6.99259500634754,NA,0.038948057130187,1.69908424921049,0.813065289700255,0.292660305379428,13,0.16930324954475,8,0.11075236993878,0.0603681493600377,4.81708830769623,62.622148000051,485.45264263157,0.405077038562247,0.507335885205347,0.292660305379428,22512.3311830329,871.133721128172,227.00210337853,7.66666666666667,0.0617222865759312,0.038948057130187,173,8.62194956121336,2.28319689079405,0.25189467549033,0.246139276044015,168.209834994877,6.99532778598568e-05,4.11348364463616e-05,3.98206286074927e-05,6.55259441199008e-05,3.85314180668627e-05,3.73003862689792e-05
"174","W2","sheltered","CR4","Modern","W2-DS-CR4-2.tif",9.34218675546492,13,0.346172145640269,0.00247949615141047,11,3.25451401539356,6.08767274007137,0.838637480214063,13.775994801656,9.34218675546492,3.25451401539356,6.08767274007137,0.838637480214063,0.13775994801656,1.72444495500429,1.01781333545178,0.346172145640269,13,0.184132073234031,11,0.0642392381411376,0.0561871208640775,5.99139709932958,77.8881622912846,492.698558572655,0.417259727943345,0.649991868153371,0.346172145640269,26628.626587713,1218.82519267515,317.544541963693,10.4,0.0624063486953927,0.104519799574743,174,9.75178263013798,3.38842021073227,0.295126540328032,0.867174791845611,230.90564236318,7.70631918065545e-05,4.58666479649578e-05,4.32443298532731e-05,7.11242644820835e-05,4.23319035234771e-05,3.99116761417745e-05
"175","GBL","sheltered","CR4","Landrace","GBL-DS-CR4-4.tif",9.42070556078155,17,0.235294982933139,0.00343424194300941,8,2.10727247318503,7.31343308759652,0.78903639724756,10.7888646521666,9.42070556078155,2.10727247318503,7.31343308759652,0.78903639724756,0.107888646521666,1.73167656183924,0.819002845598086,0.235294982933139,17,0.132750734339003,8,0.114084214530145,0.0661257336294102,3.70969718634078,63.0648521677933,494.764731954069,0.420766694374484,0.530711787557158,0.235294982933139,13840.8813490082,329.284568453353,112.487465061697,9,0.0759345284397249,0.0900998520651844,175,8.88236151203496,2.28686387300429,0.201792368597524,0.727412964530792,82.57190845205,6.57736391075109e-05,3.96862037632367e-05,3.84908328273457e-05,6.04512414141837e-05,3.64747992821633e-05,3.53761576682041e-05
"176","W2","sheltered","CR4","Modern","W2-DS-CR4-4.tif",9.63722305305026,13,0.173989854460156,0.00328697736595173,10,2.80867632586695,6.82854672718331,0.816838900569898,11.9621192210371,9.63722305305026,2.80867632586695,6.82854672718331,0.816838900569898,0.119621192210371,1.75146320918946,0.945531301234293,0.173989854460156,13,0.130540522173528,10,0.0805931907955164,0.0646924227787085,5.57683183230991,72.4988138200289,500.418059768416,0.430437238571877,0.624123784408597,0.173989854460156,13383.8349584735,307.896698558698,80.67726540967,10.4,0.0624063486953927,0.104519799574743,176,9.33539598556884,3.00246602648113,0.149406390877171,0.76888175554912,59.2493876933938,7.41123651119043e-05,4.45416031897005e-05,4.24834895740043e-05,6.73456866801647e-05,4.04748229005577e-05,3.8604621153446e-05
"177","GBL","non-sheltered","CR3","Landrace","GBL-WW-CR3-8.tif",9.7292365697845,11,0.341689809541039,0.0039708051105584,9,2.13167411888038,7.59756245090412,1.44332070680355,18.9971548918534,9.7292365697845,2.13167411888038,7.59756245090412,1.44332070680355,0.189971548918534,1.75980458721509,0.82373111277998,0.341689809541039,11,0.198872498565076,9,0.104008163826123,0.0711040511588435,5.76521743353412,63.4173917688753,502.801310632883,0.434546933225238,0.551156662126165,0.341689809541039,31062.7099582763,1658.52709255193,365.427117023551,8.66666666666667,0.0754983075606398,0.133545056242431,177,10.2524756136464,2.23483603844021,0.29179968257814,1.53383681085929,267.456292764266,5.24210788761286e-05,3.35515297360804e-05,3.26126752734031e-05,4.74090923842232e-05,3.03436634077784e-05,2.94945729481641e-05
"178","W2","sheltered","CR4","Modern","W2-DS-CR4-5.tif",9.7722489591263,13,0.349087493593769,0.00425232432570129,10,2.93083078109668,6.84141817802962,0.517300989222789,7.56131222739809,9.7722489591263,2.93083078109668,6.84141817802962,0.517300989222789,0.0756131222739809,1.76369029422378,0.965873911209344,0.349087493593769,13,0.184905797516147,10,0.0797816383014435,0.0735814344010918,5.69350452459759,74.0155588197687,503.911512635365,0.436468039958034,0.64610851768926,0.349087493593769,26852.8841225976,1239.44072709096,322.900697561338,10.4,0.0624063486953927,0.104519799574743,178,9.42550019264563,3.09899969058716,0.298115590704591,0.478120296283533,235.649200538804,7.81354366039571e-05,4.6389188766415e-05,4.41838099306035e-05,7.0509210187814e-05,4.18614805693385e-05,3.98713525731751e-05
"179","W2","sheltered","CR4","Modern","W2-DS-CR4-3.tif",9.92300660831247,13,0.31326732524088,0.00430520279007866,13,3.20308705466872,6.71991955364375,0.680391120484483,10.1249890724593,9.92300660831247,3.20308705466872,6.71991955364375,0.680391120484483,0.101249890724593,1.7772425563476,1.00973970695837,0.31326732524088,13,0.175162418381012,13,0.0590386807222484,0.0740375204908451,5.94509173467815,77.286192550816,507.783587527885,0.443201484421451,0.685067105276075,0.31326732524088,24097.4865569908,998.13062383642,260.199029302745,10.4,0.0624063486953927,0.104519799574743,179,10.313555860399,3.32746321129496,0.26867958069727,0.706872981621583,191.316775941557,7.65335041391099e-05,4.54594577641408e-05,4.28411473731011e-05,6.85369898013012e-05,4.07096790902254e-05,3.83649398209878e-05
"180","GBL","non-sheltered","CR3","Landrace","GBL-WW-CR3-9.tif",9.93451849820683,11,0.391936402814281,0.00726163855378209,9,2.00018681534157,7.93433168286526,1.57404954507186,19.8384641326645,9.93451849820683,2.00018681534157,7.93433168286526,1.57404954507186,0.198384641326645,1.77827316587047,0.797921824201904,0.391936402814281,11,0.212993582294352,9,0.108927926852063,0.0961551109730981,5.590277382954,61.493051212494,508.078047391563,0.443715651839762,0.545708586047353,0.391936402814281,35630.5820740255,2182.17573128373,480.624369468467,8.66666666666667,0.0754983075606398,0.133545056242431,180,10.5068418040165,2.11368268842444,0.335323064040024,1.68307442602334,352.949006038787,5.03638089620408e-05,3.23576747031346e-05,3.15346250398619e-05,4.50754659243874e-05,2.89600269227623e-05,2.82233998126307e-05
"181","PM","sheltered","SR","Modern","PM-DS-SR-2.tif",9.99072020062856,3,0.08291703210209,0.00243810507554543,12,2.23872949333303,7.75199070729554,0.711026525550445,9.17217979739431,9.99072020062856,2.23872949333303,7.75199070729554,0.711026525550445,0.0917217979739431,1.78329610832194,0.844162146876494,0.08291703210209,3,0.187592860742314,12,0.0782611634537872,0.055716171767306,21.6469098903705,64.9407296711114,509.513173806268,0.44622584647366,0.579564641362176,0.08291703210209,27639.0107006967,1313.0730118234,79.3639453507661,10,0.0646778613399488,0.0670194084649602,181,9.56422851739301,2.34271528711216,0.0715087246646957,0.668541575455964,59.0469898225414,6.28432226084629e-05,3.84867769432325e-05,3.693593541854e-05,5.60860839166683e-05,3.43485345232684e-05,3.29644452884232e-05
"182","PM","non-sheltered","CR3","Modern","PM-WW-CR3-1.tif",10.1806687443773,12,0.552351183984577,0.00200613909271798,NA,3.56350457138846,6.61716417298883,1.70446518535678,25.7582423648242,10.1806687443773,3.56350457138846,6.61716417298883,1.70446518535678,0.257582423648242,1.80016874467301,1.06503461658956,0.552351183984577,12,0.242087341337524,11.1666666666667,0.0658329069925477,0.0505400398207961,6.78408175107648,81.4089810129178,514.333927049432,0.454709714304868,0.740349089964686,0.552351183984577,46029.2653320481,3641.76546847042,874.764061522864,11.1666666666667,0.0728647231297672,0.184533292544614,182,10.2934209053807,3.58998955443233,0.473867443931487,1.71907805332985,645.883377939459,7.31545733087696e-05,4.52849397646196e-05,4.28266164269688e-05,6.46767809202462e-05,4.00369244965816e-05,3.78634931887496e-05
"183","GBL","non-sheltered","CR5","Landrace","GBL-WW-CR5-6(yellowx10).tif",10.1848329977279,9,0.468027745149667,0.0220022943259473,4,2.49176366016572,7.69306933756223,NA,NA,10.1848329977279,2.49176366016572,7.69306933756223,NA,0.0340597762993061,1.80053687335408,0.890591380524343,0.468027745149667,9,0.257317666439707,5,0.181989098565948,0.167374404287807,7.60027703687722,68.402493331895,514.439106672595,0.454895706649666,0.622320010816229,0.468027745149667,52003.0827944075,4648.38473949576,837.331573120053,5,0.0890170165055949,0.0340597762993061,183,11.5437235035715,2.89402880339742,0.399641669168255,0.296781216659389,615.24973204339,7.38656050125065e-05,4.34016589131864e-05,4.26652102686345e-05,6.52920600304863e-05,3.83640493935257e-05,3.77130799862987e-05
"184","PM","non-sheltered","CR3","Modern","PM-WW-CR3-3.tif",10.3021515558231,12,0.544512681255738,0.00266651410858211,NA,3.43211527564676,6.87003628017637,1.74250830040627,25.3638878943669,10.3021515558231,3.43211527564676,6.87003628017637,1.74250830040627,0.253638878943669,1.81087732582365,1.04521587376043,0.544512681255738,12,0.24036345368084,11.1666666666667,0.068566697199692,0.0582675828367797,6.66094129563144,79.9312955475773,517.393521663901,0.460135626479449,0.73558473504197,0.544512681255738,45376.0567713115,3539.13714405557,850.128499308378,11.1666666666667,0.0728647231297672,0.184533292544614,184,10.6071239964939,3.56606703436473,0.463767624429864,1.78991935535042,618.780627384823,7.0549704529349e-05,4.40995564813791e-05,4.18408783745048e-05,6.20049411928637e-05,3.87583537663401e-05,3.67732398083917e-05
